127.0.0.1 - - [08/Oct/2021:11:22:32 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:53 +0900] "GET /bsksproject/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:53 +0900] "GET /bsksproject/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:53 +0900] "GET /css/custom.css%22 HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:53 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js.map HTTP/1.1" 404 868
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:53 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Bold.ttf HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:53 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Regular.ttf HTTP/1.1" 404 862
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:53 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 502438
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/index.jsp HTTP/1.1" 200 4743
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/animate/animate.css HTTP/1.1" 200 23848
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/select2/select2.min.css HTTP/1.1" 200 15196
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /css/custom.css%22 HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/css/util.css HTTP/1.1" 200 86814
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/css/main.css HTTP/1.1" 200 8347
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81670
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69776
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/select2/select2.min.js HTTP/1.1" 200 66664
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/js/main.js HTTP/1.1" 200 1420
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Bold.ttf HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Regular.ttf HTTP/1.1" 404 862
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 502438
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js.map HTTP/1.1" 404 868
0:0:0:0:0:0:0:1 - - [08/Oct/2021:12:52:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/index.jsp HTTP/1.1" 200 4743
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/animsition/css/animsition.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/select2/select2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/css/util.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /css/custom.css%22 HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/animsition/js/animsition.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/select2/select2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/countdowntime/countdowntime.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/daterangepicker/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 502438
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js.map HTTP/1.1" 404 868
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Regular.ttf HTTP/1.1" 404 862
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:14 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Bold.ttf HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/index.jsp HTTP/1.1" 200 4752
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/animate/animate.css HTTP/1.1" 200 23848
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /css/custom.css%22 HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/select2/select2.min.css HTTP/1.1" 200 15196
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/css/main.css HTTP/1.1" 200 8347
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/css/util.css HTTP/1.1" 200 86814
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81670
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/select2/select2.min.js HTTP/1.1" 200 66664
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69776
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js.map HTTP/1.1" 404 868
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Bold.ttf HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Regular.ttf HTTP/1.1" 404 862
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 502438
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /bsksproject/index.jsp?username=&pass= HTTP/1.1" 200 4752
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /css/custom.css%22 HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /bsksproject/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /bsksproject/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /bsksproject/vendor/bootstrap/js/popper.js.map HTTP/1.1" 404 868
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /bsksproject/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 502438
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Regular.ttf HTTP/1.1" 404 862
0:0:0:0:0:0:0:1 - - [08/Oct/2021:13:17:22 +0900] "GET /bsksproject/fonts/ubuntu/Ubuntu-Bold.ttf HTTP/1.1" 404 859
